"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of protein maturation","GO:1903317","0.6795160975142305","0.1678002505153073","62","1323","4","21026",
"GO:BP","membrane protein proteolysis","GO:0033619","0.6795160975142305","0.1678002505153073","62","1323","4","21026",
"GO:BP","3'-UTR-mediated mRNA stabilization","GO:0070935","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","protein-lipid complex assembly","GO:0065005","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","regulation of epidermal growth factor receptor signaling pathway","GO:0042058","0.6795160975142305","0.1678002505153073","62","1323","4","21026",
"GO:BP","pyrimidine-containing compound catabolic process","GO:0072529","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","regulation of miRNA-mediated gene silencing","GO:0060964","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","DNA-templated transcription termination","GO:0006353","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","activation of protein kinase activity","GO:0032147","0.6795160975142305","0.1678002505153073","62","1323","4","21026",
"GO:BP","polysaccharide catabolic process","GO:0000272","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","regulation of axon regeneration","GO:0048679","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","heart valve morphogenesis","GO:0003179","0.6795160975142305","0.1678002505153073","62","1323","4","21026",
"GO:BP","negative regulation of muscle hypertrophy","GO:0014741","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","antimicrobial humoral immune response mediated by antimicrobial peptide","GO:0061844","0.6795160975142305","0.1678002505153073","111","1323","7","21026",
"GO:BP","negative regulation of tumor necrosis factor-mediated signaling pathway","GO:0010804","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","bile acid and bile salt transport","GO:0015721","0.6795160975142305","0.1678002505153073","29","1323","2","21026",
"GO:BP","regulation of cell cycle G1/S phase transition","GO:1902806","0.6799227053147735","0.167540455769162","176","1323","11","21026",
"GO:BP","sodium ion transmembrane transport","GO:0035725","0.6799227053147735","0.167540455769162","176","1323","11","21026",
"GO:BP","nephron development","GO:0072006","0.6818861862828461","0.1662881074464072","160","1323","10","21026",
"GO:BP","protein-DNA complex assembly","GO:0065004","0.682118214956872","0.16614035312295614","241","1323","15","21026",
"GO:BP","intermediate filament-based process","GO:0045103","0.6826567431841483","0.16579761551893044","95","1323","6","21026",
"GO:BP","synaptic vesicle recycling","GO:0036465","0.6826567431841483","0.16579761551893044","95","1323","6","21026",
"GO:BP","regulation of DNA repair","GO:0006282","0.6832172462457079","0.16544117941681127","225","1323","14","21026",
"GO:BP","ubiquitin-dependent protein catabolic process","GO:0006511","0.6851720245709725","0.16420037749649272","628","1323","39","21026",
"GO:BP","cellular response to glucose starvation","GO:0042149","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","circadian behavior","GO:0048512","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","base-excision repair","GO:0006284","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","response to electrical stimulus","GO:0051602","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","calcineurin-NFAT signaling cascade","GO:0033173","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","autonomic nervous system development","GO:0048483","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","blastocyst formation","GO:0001825","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","activated T cell proliferation","GO:0050798","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","regulation of long-term synaptic potentiation","GO:1900271","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","hexose catabolic process","GO:0019320","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","reproductive behavior","GO:0019098","0.6855823758249893","0.16394035529188222","46","1323","3","21026",
"GO:BP","inflammatory response to antigenic stimulus","GO:0002437","0.6859535612960039","0.16370528481155866","79","1323","5","21026",
"GO:BP","proteinogenic amino acid catabolic process","GO:0170040","0.6859535612960039","0.16370528481155866","79","1323","5","21026",
"GO:BP","nephron tubule morphogenesis","GO:0072078","0.6859535612960039","0.16370528481155866","79","1323","5","21026",
"GO:BP","chromatin remodeling","GO:0006338","0.6867189903636374","0.16322094256341801","725","1323","45","21026",
"GO:BP","nuclear receptor-mediated signaling pathway","GO:0141193","0.6870161093368841","0.16303307936826486","177","1323","11","21026",
"GO:BP","phosphatidylinositol dephosphorylation","GO:0046856","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","startle response","GO:0001964","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","gene silencing by piRNA-directed DNA methylation","GO:0141176","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","TRIF-dependent toll-like receptor signaling pathway","GO:0035666","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","excretion","GO:0007588","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","T-helper 2 cell cytokine production","GO:0035745","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","nuclear receptor-mediated corticosteroid signaling pathway","GO:0031958","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of protein localization to plasma membrane","GO:1903077","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","negative regulation of catecholamine secretion","GO:0033604","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","protein insertion into mitochondrial inner membrane","GO:0045039","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","eyelid development in camera-type eye","GO:0061029","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","extracellular matrix constituent secretion","GO:0070278","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of response to wounding","GO:1903035","0.6874742032364561","0.16274359364643184","96","1323","6","21026",
"GO:BP","transposable element silencing by piRNA-mediated DNA methylation","GO:0141196","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","zinc ion transmembrane transport","GO:0071577","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","positive regulation of striated muscle contraction","GO:0045989","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","maintenance of sister chromatid cohesion","GO:0034086","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","maintenance of mitotic sister chromatid cohesion","GO:0034088","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","RNA 3'-end processing","GO:0031123","0.6874742032364561","0.16274359364643184","96","1323","6","21026",
"GO:BP","negative regulation of toll-like receptor 4 signaling pathway","GO:0034144","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","vascular associated smooth muscle cell migration","GO:1904738","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","maintenance of protein localization in endoplasmic reticulum","GO:0035437","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of retrograde protein transport, ER to cytosol","GO:1904152","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of platelet activation","GO:0010572","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","tRNA 5'-leader removal","GO:0001682","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","mitochondrial respiratory chain complex III assembly","GO:0034551","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of natural killer cell differentiation","GO:0032823","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","response to UV-C","GO:0010225","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of tooth mineralization","GO:0070170","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","GO:1903377","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","luteinization","GO:0001553","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","response to prostaglandin E","GO:0034695","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","transforming growth factor beta1 production","GO:0032905","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of cell fate commitment","GO:0010455","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","synaptic vesicle budding","GO:0070142","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of leukocyte tethering or rolling","GO:1903238","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","epithelial cilium movement involved in determination of left/right asymmetry","GO:0060287","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","mitochondrial protein processing","GO:0034982","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","macrophage apoptotic process","GO:0071888","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of ERBB signaling pathway","GO:1901186","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","regulation of post-transcriptional gene silencing by regulatory ncRNA","GO:1900368","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","regulation of cell projection size","GO:0032536","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","endothelial cell morphogenesis","GO:0001886","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","carnitine metabolic process","GO:0009437","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","multi-ciliated epithelial cell differentiation","GO:1903251","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of protein sumoylation","GO:0033235","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of fibrinolysis","GO:0051918","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","imidazole-containing compound metabolic process","GO:0052803","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","plasma membrane repair","GO:0001778","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","ADP transport","GO:0015866","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","cellular response to increased oxygen levels","GO:0036295","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","connective tissue replacement","GO:0097709","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","ventral spinal cord interneuron differentiation","GO:0021514","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of insulin-like growth factor receptor signaling pathway","GO:0043568","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","nucleobase transport","GO:0015851","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","pyruvate family amino acid metabolic process","GO:0009078","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","cellular response to electrical stimulus","GO:0071257","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","leukocyte aggregation","GO:0070486","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of norepinephrine secretion","GO:0014061","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","protein prenylation","GO:0018342","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of T-helper 2 cell cytokine production","GO:2000551","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of circadian rhythm","GO:0042754","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","fructose 6-phosphate metabolic process","GO:0006002","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","GO:1902230","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","thrombin-activated receptor signaling pathway","GO:0070493","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","cell proliferation in hindbrain","GO:0021534","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","GO:1902176","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","cellular oxidant detoxification","GO:0098869","0.6874742032364561","0.16274359364643184","96","1323","6","21026",
"GO:BP","AMP biosynthetic process","GO:0006167","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","respiratory chain complex III assembly","GO:0017062","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of cell size","GO:0045793","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","UV-damage excision repair","GO:0070914","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","insemination","GO:0007320","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of membrane potential","GO:0045838","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","transcription initiation at RNA polymerase I promoter","GO:0006361","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of isotype switching","GO:0045830","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","natural killer cell degranulation","GO:0043320","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of miRNA metabolic process","GO:2000629","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","regulation of amino acid metabolic process","GO:0006521","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of skeletal muscle fiber development","GO:0048742","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of sodium ion transmembrane transporter activity","GO:2000649","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","homocysteine metabolic process","GO:0050667","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","trigeminal nerve development","GO:0021559","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","keratinocyte development","GO:0003334","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","membrane disassembly","GO:0030397","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","positive regulation of inflammatory response to antigenic stimulus","GO:0002863","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of development, heterochronic","GO:0040034","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of dendritic spine development","GO:0061000","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","central nervous system projection neuron axonogenesis","GO:0021952","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","cerebellar granule cell precursor proliferation","GO:0021930","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","cell proliferation in external granule layer","GO:0021924","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","cellular response to mineralocorticoid stimulus","GO:0071389","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","respiratory chain complex IV assembly","GO:0008535","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","epithelial fluid transport","GO:0042045","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of triglyceride catabolic process","GO:0010896","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","cellular response to glucagon stimulus","GO:0071377","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","ether biosynthetic process","GO:1901503","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","adhesion of symbiont to host","GO:0044406","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of behavior","GO:0048521","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","negative regulation of sodium ion transport","GO:0010766","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","protein localization to non-motile cilium","GO:0097499","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","atrioventricular canal development","GO:0036302","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","mesodermal cell fate specification","GO:0007501","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","prenylation","GO:0097354","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","skeletal muscle acetylcholine-gated channel clustering","GO:0071340","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","sensory perception of temperature stimulus","GO:0050951","0.6874742032364561","0.16274359364643184","30","1323","2","21026",
"GO:BP","negative regulation of transcription by competitive promoter binding","GO:0010944","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of systemic arterial blood pressure","GO:0003073","0.6874742032364561","0.16274359364643184","96","1323","6","21026",
"GO:BP","positive regulation of myotube differentiation","GO:0010831","0.6874742032364561","0.16274359364643184","13","1323","1","21026",
"GO:BP","regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0000079","0.6877156397245279","0.16259109901288918","80","1323","5","21026",
"GO:BP","lymphocyte homeostasis","GO:0002260","0.6877156397245279","0.16259109901288918","80","1323","5","21026",
"GO:BP","regulation of stem cell differentiation","GO:2000736","0.6877156397245279","0.16259109901288918","80","1323","5","21026",
"GO:BP","leukocyte homeostasis","GO:0001776","0.6884472767719605","0.16212931362602223","113","1323","7","21026",
"GO:BP","positive regulation of organic acid transport","GO:0032892","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","protein exit from endoplasmic reticulum","GO:0032527","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","sodium ion homeostasis","GO:0055078","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","antigen processing and presentation of exogenous antigen","GO:0019884","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","regulation of extrinsic apoptotic signaling pathway in absence of ligand","GO:2001239","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","regulation of oligodendrocyte differentiation","GO:0048713","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","skeletal muscle contraction","GO:0003009","0.6903426975415953","0.16093526476431744","47","1323","3","21026",
"GO:BP","regulation of peptidyl-serine phosphorylation","GO:0033135","0.6930739136569735","0.1592204470886062","97","1323","6","21026",
"GO:BP","mitochondrial translation","GO:0032543","0.6938433941636253","0.15873854211795563","130","1323","8","21026",
"GO:BP","positive regulation of synapse assembly","GO:0051965","0.6947149727211407","0.15819334097004195","64","1323","4","21026",
"GO:BP","regulation of SMAD protein signal transduction","GO:0060390","0.6947149727211407","0.15819334097004195","64","1323","4","21026",
"GO:BP","positive regulation of interleukin-8 production","GO:0032757","0.6947149727211407","0.15819334097004195","64","1323","4","21026",
"GO:BP","phenol-containing compound metabolic process","GO:0018958","0.6983253880261948","0.15594216864313892","114","1323","7","21026",
"GO:BP","regulation of circadian rhythm","GO:0042752","0.6983253880261948","0.15594216864313892","114","1323","7","21026",
"GO:BP","liver development","GO:0001889","0.6991147992137007","0.1554515044096576","147","1323","9","21026",
"GO:BP","nephron epithelium morphogenesis","GO:0072088","0.6993725013089916","0.15529144775532153","81","1323","5","21026",
"GO:BP","positive regulation of synaptic transmission","GO:0050806","0.7007522271488614","0.15443551327952235","180","1323","11","21026",
"GO:BP","androgen metabolic process","GO:0008209","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","intracellular protein transmembrane transport","GO:0065002","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","hindbrain morphogenesis","GO:0021575","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","rhythmic behavior","GO:0007622","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","liver regeneration","GO:0097421","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","calcineurin-mediated signaling","GO:0097720","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","hydrogen peroxide catabolic process","GO:0042744","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","positive regulation of coagulation","GO:0050820","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","positive regulation of transforming growth factor beta receptor signaling pathway","GO:0030511","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","DNA modification","GO:0006304","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","GO:0016339","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","regulation of transcription by RNA polymerase III","GO:0006359","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","positive regulation of cellular response to transforming growth factor beta stimulus","GO:1903846","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","oligodendrocyte development","GO:0014003","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","dendritic cell migration","GO:0036336","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","negative regulation of cold-induced thermogenesis","GO:0120163","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","regulation of macrophage derived foam cell differentiation","GO:0010743","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","regulation of T-helper 1 type immune response","GO:0002825","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","negative regulation of cartilage development","GO:0061037","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","integrated stress response signaling","GO:0140467","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","mitotic sister chromatid cohesion","GO:0007064","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","regulation of post-transcriptional gene silencing","GO:0060147","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","exit from mitosis","GO:0010458","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","positive regulation of protein binding","GO:0032092","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","extracellular matrix assembly","GO:0085029","0.7041701364996031","0.15232239708526782","48","1323","3","21026",
"GO:BP","zinc ion transport","GO:0006829","0.7041701364996031","0.15232239708526782","31","1323","2","21026",
"GO:BP","male gamete generation","GO:0048232","0.704812077446712","0.15192666259328086","668","1323","41","21026",
"GO:BP","regulation of keratinocyte migration","GO:0051547","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","negative regulation of alcohol biosynthetic process","GO:1902931","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","regulation of growth hormone secretion","GO:0060123","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","regulation of respiratory gaseous exchange by nervous system process","GO:0002087","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","prepulse inhibition","GO:0060134","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","renal system process involved in regulation of blood volume","GO:0001977","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","negative regulation of fatty acid oxidation","GO:0046322","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","response to redox state","GO:0051775","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","regulation of receptor binding","GO:1900120","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","immature B cell differentiation","GO:0002327","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","G protein-coupled receptor internalization","GO:0002031","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","mitotic centrosome separation","GO:0007100","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","regulation of morphogenesis of an epithelium","GO:1905330","0.7056935617215471","0.15138384476164327","65","1323","4","21026",
"GO:BP","phosphatidylinositol phosphate biosynthetic process","GO:0046854","0.7056935617215471","0.15138384476164327","65","1323","4","21026",
"GO:BP","hypotonic response","GO:0006971","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","Golgi vesicle transport","GO:0048193","0.7056935617215471","0.15138384476164327","312","1323","19","21026",
"GO:BP","xenobiotic export from cell","GO:0046618","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","norepinephrine secretion","GO:0048243","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","serotonin receptor signaling pathway","GO:0007210","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","S-adenosylmethionine metabolic process","GO:0046500","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","terpenoid metabolic process","GO:0006721","0.7056935617215471","0.15138384476164327","99","1323","6","21026",
"GO:BP","negative regulation of hematopoietic progenitor cell differentiation","GO:1901533","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","indolalkylamine metabolic process","GO:0006586","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","negative regulation of astrocyte differentiation","GO:0048712","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","regulation of cell proliferation involved in kidney development","GO:1901722","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","random inactivation of X chromosome","GO:0060816","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","forebrain morphogenesis","GO:0048853","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","folic acid metabolic process","GO:0046655","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","positive regulation of systemic arterial blood pressure","GO:0003084","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","negative regulation of cellular response to vascular endothelial growth factor stimulus","GO:1902548","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","deoxyribose phosphate biosynthetic process","GO:0046385","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","base-excision repair, gap-filling","GO:0006287","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","positive regulation of heterotypic cell-cell adhesion","GO:0034116","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","metanephric mesenchyme development","GO:0072075","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","positive regulation of DNA damage response, signal transduction by p53 class mediator","GO:0043517","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","L-ascorbic acid metabolic process","GO:0019852","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","negative regulation of nitric oxide metabolic process","GO:1904406","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","regulation of epidermis development","GO:0045682","0.7056935617215471","0.15138384476164327","65","1323","4","21026",
"GO:BP","cellular response to lithium ion","GO:0071285","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","deoxyribonucleotide biosynthetic process","GO:0009263","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","2'-deoxyribonucleotide biosynthetic process","GO:0009265","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","positive regulation of DNA-templated DNA replication","GO:2000105","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","negative regulation of intracellular estrogen receptor signaling pathway","GO:0033147","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","peptidyl-threonine dephosphorylation","GO:0035970","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","xenophagy","GO:0098792","0.7056935617215471","0.15138384476164327","14","1323","1","21026",
"GO:BP","myoblast differentiation","GO:0045445","0.7056935617215471","0.15138384476164327","115","1323","7","21026",
